time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 06:17:00+00:00,16,1.5214967561405501e-06,1.5501240113735548e-06,2.8627288983784638e-08,False,0.05-0.4nm
2023-11-01 06:18:00+00:00,16,1.6884749811652e-06,1.7169071497846744e-06,2.8432204146611184e-08,False,0.05-0.4nm
2023-11-01 06:19:00+00:00,16,1.8169180293625686e-06,1.8452138874636148e-06,2.8295811915768354e-08,False,0.05-0.4nm
2023-11-01 06:20:00+00:00,16,1.8906766854343005e-06,1.918842599479831e-06,2.8165933585455605e-08,False,0.05-0.4nm
2023-11-01 06:21:00+00:00,16,1.9141766642860603e-06,1.9433514353295323e-06,2.9174641369422716e-08,False,0.05-0.4nm
2023-11-01 06:22:00+00:00,16,1.9264566617493983e-06,1.9551298464648426e-06,2.8673172280946346e-08,False,0.05-0.4nm
2023-11-01 06:23:00+00:00,16,1.883020559034776e-06,1.911882009153487e-06,2.886141992064495e-08,False,0.05-0.4nm
2023-11-01 06:24:00+00:00,16,1.856357698670763e-06,1.885527581180213e-06,2.9169930471084626e-08,False,0.05-0.4nm
2023-11-01 06:25:00+00:00,16,1.823830984903907e-06,1.8527001657275832e-06,2.8869221679883594e-08,False,0.05-0.4nm
2023-11-01 06:26:00+00:00,16,1.7605663060749066e-06,1.7892123196361354e-06,2.8646013561228756e-08,False,0.05-0.4nm
2023-11-01 06:27:00+00:00,16,1.68389783539169e-06,1.7122242752520833e-06,2.8326502032882672e-08,False,0.05-0.4nm
2023-11-01 06:28:00+00:00,16,1.6087794847408077e-06,1.6375654467992717e-06,2.878595140032303e-08,False,0.05-0.4nm
2023-11-01 06:29:00+00:00,16,1.5148821148613933e-06,1.5430955500050914e-06,2.8213387182063343e-08,False,0.05-0.4nm
2023-11-01 06:30:00+00:00,16,1.4056453210287145e-06,1.4334319757836056e-06,2.778671159830992e-08,False,0.05-0.4nm
2023-11-01 06:31:00+00:00,16,1.3076438563075499e-06,1.3356159342947649e-06,2.7972028249223513e-08,False,0.05-0.4nm
2023-11-01 06:32:00+00:00,16,1.2118110817027627e-06,1.2399939350871136e-06,2.818289068784452e-08,False,0.05-0.4nm
2023-11-01 06:33:00+00:00,16,1.136074615715188e-06,1.1637532679742435e-06,2.7678682457121795e-08,False,0.05-0.4nm
2023-11-01 06:34:00+00:00,16,1.0554590517131146e-06,1.083825509340386e-06,2.8366445192773426e-08,False,0.05-0.4nm
2023-11-01 06:35:00+00:00,16,9.850524520516046e-07,1.0128335361514473e-06,2.7781045019992234e-08,False,0.05-0.4nm
2023-11-01 06:36:00+00:00,16,9.237492122338153e-07,9.518738011138339e-07,2.8124562234665973e-08,False,0.05-0.4nm
2023-11-01 06:37:00+00:00,16,8.604798154010496e-07,8.88248735009256e-07,2.7768921384563328e-08,False,0.05-0.4nm
2023-11-01 06:38:00+00:00,16,8.096445753835724e-07,8.372663273803482e-07,2.762171291692539e-08,False,0.05-0.4nm
2023-11-01 06:39:00+00:00,16,7.680421276745619e-07,7.957937668834347e-07,2.7751694275934824e-08,False,0.05-0.4nm
2023-11-01 06:40:00+00:00,16,7.31543025267456e-07,7.600534104312828e-07,2.8510415361893138e-08,False,0.05-0.4nm
2023-11-01 06:41:00+00:00,16,7.051270358715556e-07,7.331977940339129e-07,2.8070802571278364e-08,False,0.05-0.4nm
2023-11-01 06:42:00+00:00,16,6.79598542774329e-07,7.081015951371228e-07,2.8503027493798072e-08,False,0.05-0.4nm
2023-11-01 06:43:00+00:00,16,6.563454348906816e-07,6.843550295343448e-07,2.800956266924004e-08,False,0.05-0.4nm
2023-11-01 06:44:00+00:00,16,6.29323096745793e-07,6.574830990757619e-07,2.8160004106325687e-08,False,0.05-0.4nm
2023-11-01 06:45:00+00:00,16,6.149932687549153e-07,6.424875209631864e-07,2.749423089198899e-08,False,0.05-0.4nm
2023-11-01 06:46:00+00:00,16,5.991094553792209e-07,6.267575827223482e-07,2.764813089584095e-08,False,0.05-0.4nm
2023-11-01 06:47:00+00:00,16,5.768652044935152e-07,6.045742679816613e-07,2.770902973736611e-08,False,0.05-0.4nm
2023-11-01 06:48:00+00:00,16,5.519449359780992e-07,5.800205826744786e-07,2.807561649831314e-08,False,0.05-0.4nm
2023-11-01 06:49:00+00:00,16,5.280609798319347e-07,5.55481619812781e-07,2.7420671955269427e-08,False,0.05-0.4nm
2023-11-01 06:50:00+00:00,16,5.045041007178952e-07,5.32111187112605e-07,2.7607086394709768e-08,False,0.05-0.4nm
2023-11-01 06:51:00+00:00,16,4.809012352779973e-07,5.085991574560467e-07,2.7697932836190375e-08,False,0.05-0.4nm
2023-11-01 06:52:00+00:00,16,4.562877222724637e-07,4.839357075070438e-07,2.7647958589227528e-08,False,0.05-0.4nm
2023-11-01 06:53:00+00:00,16,4.309611938424496e-07,4.583177997119492e-07,2.735659698771542e-08,False,0.05-0.4nm
2023-11-01 06:54:00+00:00,16,4.088614957709069e-07,4.362065908480872e-07,2.734507553725507e-08,False,0.05-0.4nm
2023-11-01 06:55:00+00:00,16,3.867915836508473e-07,4.139902785027516e-07,2.719870018097481e-08,False,0.05-0.4nm
2023-11-01 06:56:00+00:00,16,3.693546091199096e-07,3.9676390883869317e-07,2.7409297942426747e-08,False,0.05-0.4nm
2023-11-01 06:57:00+00:00,16,3.493713904845208e-07,3.7640111827386136e-07,2.7029743776552095e-08,False,0.05-0.4nm
2023-11-01 06:58:00+00:00,16,3.3102361385317636e-07,3.578122402814188e-07,2.678860688831719e-08,False,0.05-0.4nm
2023-11-01 06:59:00+00:00,16,3.104822496879933e-07,3.3706680824252544e-07,2.6584556778175283e-08,False,0.05-0.4nm
2023-11-01 07:00:00+00:00,16,2.938182603884343e-07,3.206888834483834e-07,2.6870635494447015e-08,False,0.05-0.4nm
2023-11-01 07:01:00+00:00,16,2.771901961295953e-07,3.0393584893317893e-07,2.674565813265417e-08,False,0.05-0.4nm
2023-11-01 07:02:00+00:00,16,2.601298945137387e-07,2.872184836633096e-07,2.7088605136782462e-08,False,0.05-0.4nm
2023-11-01 07:03:00+00:00,16,2.447996223509108e-07,2.7188460194338404e-07,2.7084979592473246e-08,False,0.05-0.4nm
