time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 13:38:00+00:00,16,5.692039394489257e-06,5.760728072345955e-06,6.86886991729807e-08,False,0.1-0.8nm
2023-11-01 13:39:00+00:00,16,5.6113681239367e-06,5.679356945620384e-06,6.798883589453908e-08,False,0.1-0.8nm
2023-11-01 13:40:00+00:00,16,5.530374437512364e-06,5.597797553491546e-06,6.742277491866844e-08,False,0.1-0.8nm
2023-11-01 13:41:00+00:00,16,5.476962087413995e-06,5.545027306652628e-06,6.806542529602666e-08,False,0.1-0.8nm
2023-11-01 13:42:00+00:00,16,5.483041604747996e-06,5.551624326471938e-06,6.85827359347968e-08,False,0.1-0.8nm
2023-11-01 13:43:00+00:00,16,5.478415459947428e-06,5.546145530388458e-06,6.772988569991867e-08,False,0.1-0.8nm
2023-11-01 13:44:00+00:00,16,5.408617653301917e-06,5.475970283441711e-06,6.73526798777857e-08,False,0.1-0.8nm
2023-11-01 13:45:00+00:00,16,5.290566605253844e-06,5.3577118706016336e-06,6.714513745009754e-08,False,0.1-0.8nm
2023-11-01 13:46:00+00:00,16,5.204306944506243e-06,5.270415840641363e-06,6.610893876768387e-08,False,0.1-0.8nm
2023-11-01 13:47:00+00:00,16,5.133736522111576e-06,5.198692178964848e-06,6.495601923006689e-08,False,0.1-0.8nm
2023-11-01 13:48:00+00:00,16,5.078383310319623e-06,5.143927864992293e-06,6.554445519668661e-08,False,0.1-0.8nm
2023-11-01 13:49:00+00:00,16,5.032974968344206e-06,5.098277597426204e-06,6.530274276883574e-08,False,0.1-0.8nm
2023-11-01 13:50:00+00:00,16,4.9960358410316985e-06,5.062142463430064e-06,6.610684977204073e-08,False,0.1-0.8nm
2023-11-01 13:51:00+00:00,16,4.960410478815902e-06,5.02682632941287e-06,6.641579375354922e-08,False,0.1-0.8nm
2023-11-01 13:52:00+00:00,16,4.923831511405297e-06,4.989868102711625e-06,6.603624314038825e-08,False,0.1-0.8nm
2023-11-01 13:53:00+00:00,16,4.8804145080794115e-06,4.947120032738894e-06,6.67054678160639e-08,False,0.1-0.8nm
2023-11-01 13:54:00+00:00,16,4.8264464567182586e-06,4.8924503062153235e-06,6.600387791877438e-08,False,0.1-0.8nm
2023-11-01 13:55:00+00:00,16,4.775452907779254e-06,4.841428108193213e-06,6.597539936592511e-08,False,0.1-0.8nm
2023-11-01 13:56:00+00:00,16,4.724604877992533e-06,4.790533239429351e-06,6.592871670818568e-08,False,0.1-0.8nm
2023-11-01 13:57:00+00:00,16,4.684247414843412e-06,4.750262178276898e-06,6.601449342724663e-08,False,0.1-0.8nm
2023-11-01 13:58:00+00:00,16,4.642946350941202e-06,4.709274435299449e-06,6.632837568076866e-08,False,0.1-0.8nm
2023-11-01 13:59:00+00:00,16,4.604560672305524e-06,4.671122042054776e-06,6.656147633066212e-08,False,0.1-0.8nm
2023-11-01 14:00:00+00:00,16,4.5698188841925e-06,4.636339781427523e-06,6.652098250015115e-08,False,0.1-0.8nm
2023-11-01 14:01:00+00:00,16,4.522279596130829e-06,4.589620857586851e-06,6.734133961572297e-08,False,0.1-0.8nm
2023-11-01 14:02:00+00:00,16,4.482149961404502e-06,4.54937116955989e-06,6.722148526705496e-08,False,0.1-0.8nm
2023-11-01 14:03:00+00:00,16,4.443642865226138e-06,4.511333827394992e-06,6.769092664171694e-08,False,0.1-0.8nm
2023-11-01 14:04:00+00:00,16,4.401195837999694e-06,4.468920906219864e-06,6.772516769615322e-08,False,0.1-0.8nm
2023-11-01 14:05:00+00:00,16,4.356577392172767e-06,4.423352493176935e-06,6.677532127241648e-08,False,0.1-0.8nm
2023-11-01 14:06:00+00:00,16,4.316360900702421e-06,4.382853148854338e-06,6.649225525734437e-08,False,0.1-0.8nm
2023-11-01 14:07:00+00:00,16,4.27508530265186e-06,4.341489329817705e-06,6.640392058443467e-08,False,0.1-0.8nm
