time_tag,satellite,flux,energy
2023-11-02 08:55:00+00:00,16,0.20999306440353394,>=10 MeV
2023-11-02 09:00:00+00:00,16,0.21924979984760284,>=10 MeV
2023-11-02 09:05:00+00:00,16,0.22408980131149292,>=10 MeV
2023-11-02 09:10:00+00:00,16,0.22663800418376923,>=10 MeV
2023-11-02 09:15:00+00:00,16,0.2091541886329651,>=10 MeV
2023-11-02 09:20:00+00:00,16,0.22670254111289978,>=10 MeV
2023-11-02 09:25:00+00:00,16,0.19870305061340332,>=10 MeV
2023-11-02 09:30:00+00:00,16,0.19547808170318604,>=10 MeV
2023-11-02 09:35:00+00:00,16,0.16670435667037964,>=10 MeV
2023-11-02 09:40:00+00:00,16,0.25421929359436035,>=10 MeV
2023-11-02 09:45:00+00:00,16,0.2271871566772461,>=10 MeV
2023-11-02 09:50:00+00:00,16,0.20718789100646973,>=10 MeV
2023-11-02 09:55:00+00:00,16,0.20044611394405365,>=10 MeV
2023-11-02 10:00:00+00:00,16,0.20363962650299072,>=10 MeV
2023-11-02 10:05:00+00:00,16,0.24302704632282257,>=10 MeV
2023-11-02 10:10:00+00:00,16,0.20844648778438568,>=10 MeV
2023-11-02 10:15:00+00:00,16,0.19112418591976166,>=10 MeV
2023-11-02 10:20:00+00:00,16,0.1825757622718811,>=10 MeV
2023-11-02 10:25:00+00:00,16,0.20122164487838745,>=10 MeV
2023-11-02 10:30:00+00:00,16,0.1950932741165161,>=10 MeV
2023-11-02 10:35:00+00:00,16,0.2051251232624054,>=10 MeV
2023-11-02 10:40:00+00:00,16,0.20393157005310059,>=10 MeV
2023-11-02 10:45:00+00:00,16,0.1944156140089035,>=10 MeV
2023-11-02 10:50:00+00:00,16,0.21718984842300415,>=10 MeV
2023-11-02 10:55:00+00:00,16,0.24799597263336182,>=10 MeV
2023-11-02 11:00:00+00:00,16,0.18835142254829407,>=10 MeV
2023-11-02 11:05:00+00:00,16,0.2118358612060547,>=10 MeV
2023-11-02 11:10:00+00:00,16,0.1873520463705063,>=10 MeV
2023-11-02 11:15:00+00:00,16,0.21296502649784088,>=10 MeV
2023-11-02 11:20:00+00:00,16,0.20083637535572052,>=10 MeV
2023-11-02 11:25:00+00:00,16,0.19441728293895721,>=10 MeV
2023-11-02 11:30:00+00:00,16,0.2117079794406891,>=10 MeV
2023-11-02 11:35:00+00:00,16,0.20386898517608643,>=10 MeV
2023-11-02 11:40:00+00:00,16,0.19893357157707214,>=10 MeV
